"hh_id","is_complete","num_trips","person_id","person_num","is_participant","day_id","day_num","travel_date","travel_dow","hh_day_complete","num_complete_trip_surveys","summary_complete","begin_day","end_day","no_travel_1","no_travel_2","no_travel_3","no_travel_4","no_travel_5","no_travel_6","no_travel_7","no_travel_8","no_travel_11","no_travel_12","no_travel_13","no_travel_99","delivery_2","delivery_4","delivery_5","delivery_6","delivery_7","delivery_8","delivery_9","delivery_996","shop_online","telecommute_time","day_weight_zonal","day_weight_citywide"
"24092571","1","3","2409257101","1","1","240925710105","5","06/03/2024","1","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","1","0","0","995","133.1280355443","176.47965856589"
"24092571","1","0","2409257101","1","1","240925710106","6","06/04/2024","2","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","133.1280355443","176.47965856589"
"24092571","1","10","2409257101","1","1","240925710107","7","06/05/2024","3","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","133.1280355443","176.47965856589"
"24092605","1","4","2409260501","1","1","240926050101","1","05/15/2024","3","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","2.00095166643","1,702.01415158761"
"24092682","1","3","2409268201","1","1","240926820101","1","06/15/2024","6","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17191630758","24.5613440368"
"24092682","1","12","2409268201","1","1","240926820102","2","06/16/2024","7","1","10","1","1","3","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","0","240","0.17191630758","24.5613440368"
"24092682","1","16","2409268201","1","1","240926820103","3","06/17/2024","1","1","16","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17191630758","24.5613440368"
"24092682","1","2","2409268201","1","1","240926820104","4","06/18/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17191630758","24.5613440368"
"24092682","1","8","2409268201","1","1","240926820105","5","06/19/2024","3","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17191630758","24.5613440368"
"24092682","1","7","2409268201","1","1","240926820106","6","06/20/2024","4","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","510","0.17191630758","24.5613440368"
"24092682","1","0","2409268201","1","1","240926820107","7","06/21/2024","5","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","510","0.17191630758","24.5613440368"
"24092683","1","2","2409268301","1","1","240926830101","1","05/19/2024","7","1","2","1","1","2","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","0.17208374855","28.2969807152"
"24092683","1","2","2409268301","1","1","240926830102","2","05/20/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","1","0","0","0","0","995","0.17208374855","28.2969807152"
"24092683","1","13","2409268301","1","1","240926830103","3","05/21/2024","2","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.17208374855","28.2969807152"
"24092683","1","5","2409268301","1","1","240926830104","4","05/22/2024","3","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.17208374855","28.2969807152"
"24092683","1","3","2409268301","1","1","240926830105","5","05/23/2024","4","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.17208374855","28.2969807152"
"24092683","1","6","2409268301","1","1","240926830106","6","05/24/2024","5","1","6","1","1","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.17208374855","28.2969807152"
"24092683","1","2","2409268301","1","1","240926830107","7","05/25/2024","6","1","2","1","7","7","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.17208374855","28.2969807152"
"24092729","1","0","2409272901","1","1","240927290101","1","05/30/2024","4","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0.22399118052","101.79217597222"
"24092729","1","6","2409272901","1","1","240927290102","2","05/31/2024","5","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","0.22399118052","101.79217597222"
"24092729","1","2","2409272901","1","1","240927290103","3","06/01/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.22399118052","101.79217597222"
"24092729","1","0","2409272901","1","1","240927290104","4","06/02/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0.22399118052","101.79217597222"
"24092729","1","0","2409272901","1","1","240927290105","5","06/03/2024","1","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0.22399118052","101.79217597222"
"24092729","1","4","2409272901","1","1","240927290106","6","06/04/2024","2","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","0.22399118052","101.79217597222"
"24092729","1","0","2409272901","1","1","240927290107","7","06/05/2024","3","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0.22399118052","101.79217597222"
"24092798","1","10","2409279801","1","1","240927980101","1","06/10/2024","1","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","0","0.17234747206","89.09456703974"
"24092798","1","11","2409279801","1","1","240927980102","2","06/11/2024","2","1","8","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17234747206","89.09456703974"
"24092798","1","13","2409279801","1","1","240927980103","3","06/12/2024","3","1","11","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17234747206","89.09456703974"
"24092798","1","12","2409279801","1","1","240927980104","4","06/13/2024","4","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17234747206","89.09456703974"
"24092798","1","5","2409279801","1","1","240927980105","5","06/14/2024","5","1","5","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","600","0.17234747206","89.09456703974"
"24092798","1","13","2409279801","1","1","240927980106","6","06/15/2024","6","1","12","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17234747206","89.09456703974"
"24092798","1","6","2409279801","1","1","240927980107","7","06/16/2024","7","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","0","0.17234747206","89.09456703974"
"24092805","1","4","2409280501","1","1","240928050101","1","05/11/2024","6","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","7.36222254618","34.89010977289"
"24092805","1","13","2409280501","1","1","240928050102","2","05/12/2024","7","1","13","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","7.36222254618","34.89010977289"
"24092805","1","2","2409280501","1","1","240928050103","3","05/13/2024","1","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","7.36222254618","34.89010977289"
"24092805","1","4","2409280501","1","1","240928050104","4","05/14/2024","2","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","7.36222254618","34.89010977289"
"24092805","1","4","2409280501","1","1","240928050105","5","05/15/2024","3","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","1","0","0","0","0","0","0","0","1","995","7.36222254618","34.89010977289"
"24092805","1","4","2409280501","1","1","240928050106","6","05/16/2024","4","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","7.36222254618","34.89010977289"
"24092805","1","3","2409280501","1","1","240928050107","7","05/17/2024","5","1","3","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","1","0","0","0","0","0","0","995","7.36222254618","34.89010977289"
"24092809","0","0","2409280901","1","1","240928090101","1","05/30/2024","4","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0","0"
"24092809","1","7","2409280901","1","1","240928090102","2","05/31/2024","5","1","7","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,438.69767827385","822.0904753085"
"24092809","1","2","2409280901","1","1","240928090103","3","06/01/2024","6","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,438.69767827385","822.0904753085"
"24092809","1","2","2409280901","1","1","240928090104","4","06/02/2024","7","1","2","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","995","1,438.69767827385","822.0904753085"
"24092809","0","0","2409280901","1","1","240928090105","5","06/03/2024","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0","0"
"24092809","0","0","2409280901","1","1","240928090106","6","06/04/2024","2","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0","0"
"24092809","0","0","2409280901","1","1","240928090107","7","06/05/2024","3","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0","0"
"24092826","1","0","2409282601","1","1","240928260101","1","05/28/2024","2","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","995","0.148632928","36.34839577724"
"24092826","1","0","2409282601","1","1","240928260102","2","05/29/2024","3","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","995","0.148632928","36.34839577724"
"24092826","1","0","2409282601","1","1","240928260103","3","05/30/2024","4","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","995","0.148632928","36.34839577724"
"24092826","1","0","2409282601","1","1","240928260104","4","05/31/2024","5","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","995","0.148632928","36.34839577724"
"24092826","1","0","2409282601","1","1","240928260105","5","06/01/2024","6","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","995","0.148632928","36.34839577724"
"24092826","1","0","2409282601","1","1","240928260106","6","06/02/2024","7","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","995","0.148632928","36.34839577724"
"24092826","1","0","2409282601","1","1","240928260107","7","06/03/2024","1","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","995","0.148632928","36.34839577724"
"24092847","1","6","2409284701","1","1","240928470101","1","05/10/2024","5","1","6","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","375","0.17186050691","24.7362189405"
"24092847","1","12","2409284701","1","1","240928470102","2","05/11/2024","6","1","9","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","0","0","0.17186050691","24.7362189405"
"24092847","1","4","2409284701","1","1","240928470103","3","05/12/2024","7","1","4","1","1","1","995","995","995","995","995","995","995","995","995","995","995","995","0","0","0","0","0","0","0","1","1","0","0.17186050691","24.7362189405"
