is_first,is_last,is_terminal,language_instruction,language_instruction_2,language_instruction_3,observation.state.gripper_position,observation.state.cartesian_position,observation.state.joint_position,observation.state,action.gripper_position,action.gripper_velocity,action.cartesian_position,action.cartesian_velocity,action.joint_position,action.joint_velocity,action.original,action,discount,reward,task_category,building,collector_id,date,camera_extrinsics.wrist_left,camera_extrinsics.exterior_1_left,camera_extrinsics.exterior_2_left,is_episode_successful,timestamp,frame_index,episode_index,index,task_index
false,false,false,Put the bottle on the bottom shelf of the open cabinet,Put the bigger bottle in the open cupboard,Put the empty bottle inside the open upper cabinet.,0.0,"[0.41827437, -0.18194366, 0.39311573, -3.1357632, -0.13368012, -0.31196442]","[-0.17918521, -0.2568496, -0.22928374, -2.4857032, -0.056613807, 2.3672163, -0.05559713]","[-0.17918521, -0.2568496, -0.22928374, -2.4857032, -0.056613807, 2.3672163, -0.05559713, 0.0]",0.0,0.0,"[0.41819078, -0.17996567, 0.3931254, -3.1414006, -0.13762249, -0.30580387]","[-0.0011358774, 0.026323019, 9.784471e-05, -0.04349796, -0.013584951, 0.03600983]","[-0.18901266, -0.2587972, -0.21585086, -2.4880028, -0.059658945, 2.3704855, -0.05575291]","[-0.049163774, -0.00971874, 0.067144945, -0.011506997, -0.015224586, 0.016362919, -0.0008081954]","[0.41819078, -0.17996567, 0.3931254, -3.1414006, -0.13762249, -0.30580387, 0.0]","[-0.18901266, -0.2587972, -0.21585086, -2.4880028, -0.059658945, 2.3704855, -0.05575291, 0.0]",1.0,0.0,Rabbit Hole,Rabbit Hole,41a1536a,41a1536a,"[0.33606735, -0.19240527, 0.37760726, 2.6625526, -0.022782383, 1.2884421]","[0.17562531, 0.47165132, 0.43563417, -1.7696854, -0.04151163, -2.0077736]","[-0.02801256, -0.30752456, 0.4029943, -1.5803902, 0.019005574, -1.0158546]",true,0.2,3,37846,10905393,21967
false,false,false,"","","",0.78414094,"[0.6195185, 0.0244834, 0.20446183, 3.0444496, -0.13004728, 0.18628848]","[0.03386325, 0.5253561, -0.0021370528, -2.0025558, -0.1643454, 2.6657412, -0.006892199]","[0.03386325, 0.5253561, -0.0021370528, -2.0025558, -0.1643454, 2.6657412, -0.006892199, 0.78414094]",0.94603527,0.6475771,"[0.62770075, 0.01584302, 0.19838354, 3.067666, -0.1226, 0.18363494]","[0.11060301, -0.0933605, -0.06295914, 0.13273212, 0.060973488, 0.015157084]","[0.01014369, 0.5501259, 0.011652837, -1.9740101, -0.12684372, 2.65359, -0.05103286]","[-0.10592222, 0.1117439, 0.06867445, 0.14098698, 0.1710096, -0.060732294, -0.2041946]","[0.62770075, 0.01584302, 0.19838354, 3.067666, -0.1226, 0.18363494, 0.94603527]","[0.01014369, 0.5501259, 0.011652837, -1.9740101, -0.12684372, 2.65359, -0.05103286, 0.94603527]",1.0,0.0,soft objects,soft objects,52ca9b6a,52ca9b6a,"[0.34679332, -0.07667931, 0.37505463, 3.0549374, -0.24931112, 1.7640209]","[0.881171, 0.36565712, 0.445818, -2.4059405, 0.080025606, 2.1790729]","[0.9193796, -0.35838723, 0.45616987, -2.3854363, 0.00095421803, 0.85120624]",true,19.6,294,37849,10906369,0
false,false,false,"","","",0.78414094,"[0.5416952, 0.11420722, 0.211184, 2.7069356, -0.14426982, 0.3015765]","[0.06473738, 0.8050215, 0.4133969, -1.6021297, 2.1532285, 4.0718265, -2.386429]","[0.06473738, 0.8050215, 0.4133969, -1.6021297, 2.1532285, 4.0718265, -2.386429, 0.78414094]",0.94603527,0.6475771,"[0.5201792, 0.12364572, 0.20730214, 2.6574316, -0.18321794, 0.29905975]","[-0.25042608, 0.068072975, -0.024255749, -0.17021069, -0.28755382, -0.033274308]","[0.13522187, 0.7650698, 0.35906136, -1.6823936, 2.1064582, 4.041861, -2.263701]","[0.25100315, -0.1917494, -0.20782791, -0.34991533, -0.18701023, -0.14359279, 0.46701103]","[0.5201792, 0.12364572, 0.20730214, 2.6574316, -0.18321794, 0.29905975, 0.94603527]","[0.13522187, 0.7650698, 0.35906136, -1.6823936, 2.1064582, 4.041861, -2.263701, 0.94603527]",1.0,0.0,soft objects,soft objects,52ca9b6a,52ca9b6a,"[0.34679332, -0.07667931, 0.37505463, 3.0549374, -0.24931112, 1.7640209]","[0.881171, 0.36565712, 0.445818, -2.4059405, 0.080025606, 2.1790729]","[0.9193796, -0.35838723, 0.45616987, -2.3854363, 0.00095421803, 0.85120624]",true,71.13333,1067,37849,10907142,0
false,false,false,Put the potato peeler into the drawer,Put the peeler in the open drawer.,Put the potato peeler inside the drawer,0.66079295,"[0.34344074, -0.041410346, 0.42434713, -3.0579672, -0.1357282, 0.23707005]","[-0.16062552, -0.6597178, 0.02186699, -2.7273254, 0.16980751, 2.1563096, -0.4731902]","[-0.16062552, -0.6597178, 0.02186699, -2.7273254, 0.16980751, 2.1563096, -0.4731902, 0.66079295]",0.91079295,1.0,"[0.25844038, -0.049361035, 0.3850457, -3.0747225, -0.097485684, 0.045977946]","[-0.9141582, -0.05432877, -0.40170035, -0.16764724, 0.15368576, -0.96544176]","[-0.16817226, -0.75435895, -0.038021635, -2.781537, 0.07063817, 2.1001635, -0.27877128]","[-0.052569196, -0.22851747, -0.19866621, 0.0, -0.40000764, -0.2778496, 0.74656034]","[0.25844038, -0.049361035, 0.3850457, -3.0747225, -0.097485684, 0.045977946, 0.91079295]","[-0.16817226, -0.75435895, -0.038021635, -2.781537, 0.07063817, 2.1001635, -0.27877128, 0.91079295]",1.0,0.0,416 W Dana St,416 W Dana St,52ca9b6a,52ca9b6a,"[0.22587623, 0.11820379, 0.3896541, -3.030751, -0.26832587, -1.5830725]","[0.49680585, 0.36234212, 0.5251077, -2.4100463, -0.062206846, -3.133518]","[0.19030489, -0.61781734, 0.4492833, -2.0743568, -0.0668382, -0.72600836]",true,8.2,123,37852,10907859,21969
false,false,false,"","","",0.8986784,"[0.67765146, -0.30998117, 0.47894058, 3.0204854, 0.26407912, 0.35182205]","[-0.26784918, 0.86377966, -0.2993419, -0.6480711, -0.050637495, 1.4001843, -0.85016704]","[-0.26784918, 0.86377966, -0.2993419, -0.6480711, -0.050637495, 1.4001843, -0.85016704, 0.8986784]",0.9746696,0.30396476,"[0.64053696, -0.28264982, 0.48435393, 2.9880247, 0.29964638, 0.334826]","[-0.50960577, 0.3097043, 0.025964323, -0.19565378, 0.14366741, -0.092122294]","[-0.22237946, 0.8000825, -0.32377917, -0.72131354, -0.09078926, 1.3928722, -0.83232]","[0.17780727, -0.30018938, -0.09289552, -0.36603642, -0.16177393, -0.036047094, 0.08922453]","[0.64053696, -0.28264982, 0.48435393, 2.9880247, 0.29964638, 0.334826, 0.9746696]","[-0.22237946, 0.8000825, -0.32377917, -0.72131354, -0.09078926, 1.3928722, -0.83232, 0.9746696]",1.0,0.0,Rabbit Hole,Rabbit Hole,41a1536a,41a1536a,"[0.21931475, -0.21529402, 0.5213395, 2.9632711, -0.17588113, 1.4043865]","[-0.013683184, 0.4597131, 0.44327244, -1.7624332, -0.014790946, -2.0750284]","[-0.1036527, -0.3561408, 0.41256148, -1.5993757, 0.010785685, -0.9282797]",true,35.533333,533,37859,10910247,0
false,false,false,"","","",0.0,"[0.4756666, -0.23315379, 0.40303367, 3.1006248, 0.14337228, 2.1915345]","[-0.04188894, -0.053329546, -0.40930903, -2.2408688, -0.07409826, 2.3362267, -2.599212]","[-0.04188894, -0.053329546, -0.40930903, -2.2408688, -0.07409826, 2.3362267, -2.599212, 0.0]",0.0,0.0,"[0.47421288, -0.26792645, 0.40434775, 3.0735993, 0.12446054, 2.1888585]","[-0.021165064, -0.47135043, 0.020794215, 0.19911055, -0.08182712, -0.0026626661]","[0.0016133413, -0.07320316, -0.4588848, -2.2440474, -0.06038362, 2.3208697, -2.5992093]","[0.16936533, -0.0993041, -0.205545, -0.016057469, 0.06858869, -0.06848255, 5.8146572e-05]","[0.47421288, -0.26792645, 0.40434775, 3.0735993, 0.12446054, 2.1888585, 0.0]","[0.0016133413, -0.07320316, -0.4588848, -2.2440474, -0.06038362, 2.3208697, -2.5992093, 0.0]",1.0,0.0,Gates G60,Gates G60,bccfde6e,bccfde6e,"[0.21313977, 0.10676742, 0.39241797, 2.63082, 0.27796668, 1.379394]","[-0.13487299, -0.33904374, 0.7081282, -2.01397, 0.03437723, -1.1051877]","[-0.21097615, 0.42720154, 0.5380027, -1.813991, 0.095234185, -1.8458519]",true,52.866665,793,37862,10912025,0
false,false,false,Move the remote from the top of the cabinet to the middle shelf,Put the black object inside the shelf,Put the remote control on the top shelf.,0.72246695,"[0.34563872, -0.4749698, -0.17516923, -2.1648717, -0.061545383, -0.98396325]","[-1.1348236, 1.5104748, 0.14981787, -1.249848, 1.1490669, 2.209044, -1.1455212]","[-1.1348236, 1.5104748, 0.14981787, -1.249848, 1.1490669, 2.209044, -1.1455212, 0.72246695]",0.93061674,0.8325991,"[0.36354786, -0.48912898, -0.24667399, -2.2041008, -0.04308302, -1.0502962]","[0.23883218, -0.21453576, -0.9228977, -0.011922673, 0.20139882, -0.3314069]","[-1.09415, 1.5106173, 0.124002635, -1.2817577, 1.250621, 2.2747686, -1.1578296]","[0.1565923, 0.0, -0.104563765, -0.13186781, 0.39400664, 0.23083374, -0.061538942]","[0.36354786, -0.48912898, -0.24667399, -2.2041008, -0.04308302, -1.0502962, 0.93061674]","[-1.09415, 1.5106173, 0.124002635, -1.2817577, 1.250621, 2.2747686, -1.1578296, 0.93061674]",1.0,0.0,403 Fairmont,403 Fairmont,52ca9b6a,52ca9b6a,"[0.2660699, -0.20276818, 0.5364326, 3.0258698, 0.20132704, 1.9098109]","[0.30782446, 0.5082018, 0.38512537, -2.0700538, 0.06165039, -2.217286]","[0.10158725, -0.48106867, 0.56188273, -2.2280517, -0.0039915307, -0.484481]",true,22.333334,335,37863,10913235,21978
false,false,false,Pick up the pen from the cup and put it on the table,Remove the marker from the cup,Remove the marker from the cup and put it on top of the book,0.8061674,"[0.69432116, 0.13833383, 0.17889887, -2.8422775, -0.16235448, 0.7097298]","[-0.0087565705, 0.8316322, 0.23543477, -1.5090792, 0.22010481, 2.2891068, -0.72888625]","[-0.0087565705, 0.8316322, 0.23543477, -1.5090792, 0.22010481, 2.2891068, -0.72888625, 0.8061674]",0.95154184,0.5814978,"[0.6794765, 0.12588498, 0.1809182, -2.862322, -0.11495133, 0.69656295]","[-0.18431541, -0.07529922, 0.069810554, -0.24197157, 0.11340474, -0.06685551]","[-0.015869709, 0.793963, 0.2225933, -1.5657699, 0.18460532, 2.2863395, -0.69217217]","[-0.012505938, -0.18536144, -0.03273729, -0.24830273, -0.15097564, -0.012205005, 0.17174688]","[0.6794765, 0.12588498, 0.1809182, -2.862322, -0.11495133, 0.69656295, 0.95154184]","[-0.015869709, 0.793963, 0.2225933, -1.5657699, 0.18460532, 2.2863395, -0.69217217, 0.95154184]",1.0,0.0,Gates,Gates,7ae1bcff,7ae1bcff,"[0.32831067, -0.20114572, 0.3699153, 2.651741, -0.1296516, 1.4858164]","[0.22793561, 0.667958, 0.5122026, -2.1027155, 0.023739401, -2.3847306]","[0.22521272, -0.443522, 0.2659998, -1.9057468, -0.17262308, -0.26598588]",true,38.533333,578,37864,10913897,21979
false,false,false,Slide the can to the right,Move the can to the right,Move the can,0.0,"[0.5595732, 0.08278958, 0.4682906, 3.095583, -0.23186643, 0.4427826]","[0.10866255, -0.023413757, 0.03663312, -2.060597, 0.031613868, 2.2721322, -0.30958596]","[0.10866255, -0.023413757, 0.03663312, -2.060597, 0.031613868, 2.2721322, -0.30958596, 0.0]",0.0,0.0,"[0.5562419, 0.1043766, 0.44650373, 3.1295776, -0.21627688, 0.36534774]","[-0.035037044, 0.20467727, -0.21771829, 0.13128187, 0.11102466, -0.38223207]","[0.11035438, -0.0020517372, 0.070615135, -2.0817332, 0.036667436, 2.292035, -0.20506775]","[0.003667481, 0.07351458, 0.11917368, -0.088256344, 0.025124613, 0.09871948, 0.40166107]","[0.5562419, 0.1043766, 0.44650373, 3.1295776, -0.21627688, 0.36534774, 0.0]","[0.11035438, -0.0020517372, 0.070615135, -2.0817332, 0.036667436, 2.292035, -0.20506775, 0.0]",1.0,0.0,Jimmy's Apartment,Jimmy's Apartment,w026bb9b,w026bb9b,"[0.28318778, -0.04517673, 0.52410483, 2.6670408, 0.14886269, 1.7414266]","[0.23330711, 0.5241448, 0.35265294, -1.7848316, 0.019968187, -2.7637725]","[-0.02966439, -0.49912506, 0.51121503, -2.0411704, -0.0048619253, -0.61677384]",true,3.8666666,58,37874,10916389,21985
false,false,false,"","","",0.0,"[0.3753476, -0.10882986, 0.50588, 2.8934355, -0.1998634, 0.1501868]","[-0.12527746, -0.60917515, -0.12170989, -2.524666, -0.27618244, 2.1804526, -0.23105106]","[-0.12527746, -0.60917515, -0.12170989, -2.524666, -0.27618244, 2.1804526, -0.23105106, 0.0]",0.0,0.0,"[0.37534583, -0.10883408, 0.50588036, 2.8934414, -0.19986632, 0.15017258]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.121327214, -0.6092792, -0.12444088, -2.5219958, -0.27768058, 2.1763246, -0.22960363]","[0.019770596, -0.0005067303, -0.013619294, 0.013353549, -0.007499256, -0.02063197, 0.007224211]","[0.37534583, -0.10883408, 0.50588036, 2.8934414, -0.19986632, 0.15017258, 0.0]","[-0.121327214, -0.6092792, -0.12444088, -2.5219958, -0.27768058, 2.1763246, -0.22960363, 0.0]",1.0,0.0,Autolab,Autolab,cf2a60c6,cf2a60c6,"[0.31277743, -0.15625367, 0.47591957, 2.5942402, 0.25282013, 1.6583265]","[0.4214786, 0.6898581, 0.51016754, -2.1577075, -0.15034153, -2.9897811]","[0.33691493, -0.39336932, 0.44614685, -1.897023, 0.030555233, -0.40437287]",false,2.2,33,37887,10919396,0
false,false,false,"","","",0.0,"[0.60024565, -0.17051207, 0.23317294, 2.9098856, -0.11939116, -0.3860697]","[-0.04055909, 0.49306247, -0.24950348, -1.96701, -0.22188431, 2.5226767, 0.3198651]","[-0.04055909, 0.49306247, -0.24950348, -1.96701, -0.22188431, 2.5226767, 0.3198651, 0.0]",0.0,0.0,"[0.6075122, -0.16726299, 0.22074045, 2.965607, -0.12592322, -0.37094772]","[0.09016988, 0.02103673, -0.1545426, 0.27877924, -0.16504265, 0.153795]","[-0.071806535, 0.520309, -0.20801264, -1.9556518, -0.16437578, 2.5638084, 0.27036756]","[-0.1459794, 0.13062884, 0.18190134, 0.056723025, 0.24930143, 0.19648755, -0.24102518]","[0.6075122, -0.16726299, 0.22074045, 2.965607, -0.12592322, -0.37094772, 0.0]","[-0.071806535, 0.520309, -0.20801264, -1.9556518, -0.16437578, 2.5638084, 0.27036756, 0.0]",1.0,0.0,Penn Levine 457,Penn Levine 457,c5f808b7,c5f808b7,"[0.2516504, 0.13309562, 0.4398466, 2.6832795, 0.17600225, 1.2795918]","[0.4137993, 0.44700438, 0.4519582, -2.006968, 0.054823097, -2.8000784]","[0.18847391, -0.3525266, 0.46198538, -1.9597586, 0.0019306703, -0.7373951]",false,8.6,129,37890,10920360,0
false,false,false,Put the snack packet onto the shelf,Put the snack pack on the shelf,Move the snack packet to the left side of the bottom shelf,0.0,"[0.42773557, 0.0015793862, 0.37342, 2.8653126, 0.029602118, -0.18312323]","[0.011651887, -0.2632616, 0.023570951, -2.4982648, -0.30355626, 2.1241906, 0.38792372]","[0.011651887, -0.2632616, 0.023570951, -2.4982648, -0.30355626, 2.1241906, 0.38792372, 0.0]",0.0,0.0,"[0.4180046, -0.023757173, 0.36578828, 2.9069307, 0.0004148071, -0.23234566]","[-0.118622534, -0.24837556, -0.06622596, 0.19283082, -0.2053571, -0.23976989]","[-0.03562775, -0.28671995, 0.0062902533, -2.5455117, -0.2818214, 2.189811, 0.3760493]","[-0.18798858, -0.117197305, -0.0484626, -0.19264284, 0.10081052, 0.25083217, -0.059368894]","[0.4180046, -0.023757173, 0.36578828, 2.9069307, 0.0004148071, -0.23234566, 0.0]","[-0.03562775, -0.28671995, 0.0062902533, -2.5455117, -0.2818214, 2.189811, 0.3760493, 0.0]",1.0,0.0,AHG kitchen floor 2,AHG kitchen floor 2,cb4f6842,cb4f6842,"[0.31104305, -0.20924556, 0.45190147, 2.871443, 0.1495805, 1.4001573]","[-0.09229499, -0.35610738, 0.41542873, -1.7373613, -0.07302387, -1.3142605]","[-0.03883847, 0.46138626, 0.40405917, -1.6952745, 0.04967025, -1.9789295]",true,20.866667,313,37891,10920761,18300
false,false,false,Push the faucet to the right.,Push the faucet to the right.,Move the faucet spout to the right,0.0,"[0.63627344, 0.014713624, 0.36275727, -2.9135332, -0.27681398, 0.1247561]","[-0.044138525, 0.29365385, 0.06932933, -1.9192384, 0.3652629, 2.429837, -0.38892937]","[-0.044138525, 0.29365385, 0.06932933, -1.9192384, 0.3652629, 2.429837, -0.38892937, 0.0]",0.0,0.0,"[0.6291847, 0.019646797, 0.38359007, -2.9553242, -0.27604744, 0.10484226]","[-0.09281605, 0.06368859, 0.2482947, -0.19047827, -0.037916895, -0.152118]","[-0.03521961, 0.24943352, 0.06571804, -1.9350284, 0.29411176, 2.4241831, -0.30330685]","[0.042791706, -0.20351213, -0.01793196, -0.07892739, -0.25242686, -0.0282434, 0.31604174]","[0.6291847, 0.019646797, 0.38359007, -2.9553242, -0.27604744, 0.10484226, 0.0]","[-0.03521961, 0.24943352, 0.06571804, -1.9350284, 0.29411176, 2.4241831, -0.30330685, 0.0]",1.0,0.0,Gates G60,Gates G60,e604eeed,e604eeed,"[0.34726673, 0.0062629473, 0.5049294, 2.979869, 0.059853885, 1.5640483]","[-0.4061287, -0.56705046, 0.4140193, -1.7181106, -0.024998914, -1.1436449]","[-0.0074352194, 0.607517, 0.5220154, -1.7625653, -0.0020619843, -2.264238]",true,7.733333,116,37901,10923168,9493
false,false,false,"","","",0.0,"[0.3289824, -0.469232, 0.3659822, 2.2955778, 0.32138175, 0.956731]","[-0.66064864, 0.2576586, -0.504834, -2.1653128, -1.1033288, 3.4597569, -0.97721493]","[-0.66064864, 0.2576586, -0.504834, -2.1653128, -1.1033288, 3.4597569, -0.97721493, 0.0]",0.0,0.0,"[0.329078, -0.46916154, 0.36596066, 2.2956188, 0.32136834, 0.9569547]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.67338675, 0.25571108, -0.49222332, -2.1607513, -1.1200105, 3.4555595, -0.96325725]","[-0.064548954, -0.0098680435, 0.06287302, 0.022872446, -0.08337769, -0.020992946, 0.069793664]","[0.329078, -0.46916154, 0.36596066, 2.2956188, 0.32136834, 0.9569547, 0.0]","[-0.67338675, 0.25571108, -0.49222332, -2.1607513, -1.1200105, 3.4555595, -0.96325725, 0.0]",1.0,0.0,Gates G60,Gates G60,30c3da59,30c3da59,"[0.32716668, -0.20592126, 0.4316255, 2.986366, 0.17834066, 1.8702933]","[-0.21035844, -0.55477995, 0.48518285, -1.889568, 0.023018906, -0.93386066]","[0.03877241, 0.5601304, 0.46380424, -2.01064, 0.14512369, -2.2603278]",false,6.0666666,91,37912,10924983,0
false,false,false,Remove the clothes from the chair and put them in the basket,Put the blue object inside the basket,Put the clothes on the chair headrest into the box,0.0,"[0.52568704, 0.22831683, 0.17409143, -2.9977932, 0.014020403, 0.60235745]","[0.17348386, 0.5064724, 0.23449212, -2.1102493, 0.044171218, 2.559345, -0.25681806]","[0.17348386, 0.5064724, 0.23449212, -2.1102493, 0.044171218, 2.559345, -0.25681806, 0.0]",0.0,0.0,"[0.535449, 0.23221391, 0.1739476, -3.0185146, -0.0048072264, 0.60544056]","[0.12474936, 0.05149762, -0.001976405, -0.044807848, -0.17767887, 0.023678547]","[0.17940347, 0.52277356, 0.22848251, -2.08273, 0.01562098, 2.570427, -0.23958133]","[0.029572371, 0.07768699, -0.029227773, 0.13153319, -0.14265355, 0.054264706, 0.08618153]","[0.535449, 0.23221391, 0.1739476, -3.0185146, -0.0048072264, 0.60544056, 0.0]","[0.17940347, 0.52277356, 0.22848251, -2.08273, 0.01562098, 2.570427, -0.23958133, 0.0]",1.0,0.0,Autolab,Autolab,9aed6d7a,9aed6d7a,"[0.22058296, 0.13761927, 0.49430314, 2.6944368, -0.12900679, 1.4700315]","[0.10473993, 0.44694856, 0.6916784, -2.2571042, 0.06459605, -2.071316]","[0.09065357, -0.2947896, 0.37618396, -2.036014, 0.0044535776, -0.8239695]",true,4.133333,62,37915,10926219,21997
false,false,false,Turn on the third switch from the left,Turn on the third switch from the left,Turn on the third switch from the left of the adaptor.,0.0,"[0.3442152, -0.026531419, 0.41664332, -3.1126199, -0.2755108, -0.035956357]","[-0.022091273, -0.6924117, -0.059333667, -2.819828, 0.0017322142, 2.4025724, -0.042189077]","[-0.022091273, -0.6924117, -0.059333667, -2.819828, 0.0017322142, 2.4025724, -0.042189077, 0.0]",0.0,0.0,"[0.35511637, -0.031563964, 0.41235778, -3.109364, -0.30629593, -0.062338244]","[0.12959674, -0.064593084, -0.071082905, 0.017769253, -0.15681128, -0.166064]","[-0.034245543, -0.6574768, -0.05957322, -2.811636, 0.005622761, 2.4591253, -0.03355076]","[-0.059529435, 0.16376808, -0.0018202493, 0.03138208, 0.019487772, 0.24448767, 0.04303385]","[0.35511637, -0.031563964, 0.41235778, -3.109364, -0.30629593, -0.062338244, 0.0]","[-0.034245543, -0.6574768, -0.05957322, -2.811636, 0.005622761, 2.4591253, -0.03355076, 0.0]",1.0,0.0,KAIST,KAIST,236539bc,236539bc,"[0.2747731, -0.03696679, 0.36787346, 2.509774, -0.011168806, 1.566869]","[0.13470873, 0.4718128, 0.36800423, -1.6471502, 0.42636615, -2.4030962]","[0.15318798, -0.31684384, 0.27856547, -1.8010163, 0.25025237, -1.0867149]",true,1.2666667,19,37921,10927605,698
false,false,false,Open the door,Open the door,Open the door,0.0,"[0.6525049, 0.050961636, 0.21713752, -2.8994803, 0.018617755, -1.1140825]","[0.15028585, 0.58197993, -0.06331722, -1.8823647, 0.29976293, 2.667045, 0.96437883]","[0.15028585, 0.58197993, -0.06331722, -1.8823647, 0.29976293, 2.667045, 0.96437883, 0.0]",0.0,0.0,"[0.6551889, 0.051319096, 0.20948954, -2.912525, 0.027044505, -1.1492875]","[0.036202632, 0.0132154655, -0.047002442, 0.017065383, 0.06677871, -0.22215012]","[0.1493908, 0.6003099, -0.065597035, -1.8684762, 0.29425323, 2.659144, 1.002294]","[0.0002942484, 0.05210489, -0.011490369, 0.056755863, -0.028004192, -0.03942339, 0.18615785]","[0.6551889, 0.051319096, 0.20948954, -2.912525, 0.027044505, -1.1492875, 0.0]","[0.1493908, 0.6003099, -0.065597035, -1.8684762, 0.29425323, 2.659144, 1.002294, 0.0]",1.0,0.0,775 Roble,775 Roble,7790ec0a,7790ec0a,"[0.34286332, -0.18504731, 0.3937406, 2.845552, -0.090407655, 1.528739]","[0.4133659, 0.51916695, 0.34488416, -1.8749858, 0.0023049477, -2.4170606]","[0.41219765, -0.33624637, 0.39132816, -1.6775541, -0.02166973, -0.9203955]",true,25.8,387,37931,10930454,1874
false,false,false,"","","",0.0,"[0.6353827, -0.13642958, 0.57207143, 3.0161984, -0.3776952, 0.658423]","[-0.2551235, 0.1847439, 0.028033115, -1.5598384, 0.22988759, 2.0748007, -0.9406482]","[-0.2551235, 0.1847439, 0.028033115, -1.5598384, 0.22988759, 2.0748007, -0.9406482, 0.0]",0.0,0.0,"[0.5819099, -0.11207374, 0.51006985, 3.041098, -0.4578978, 0.58741295]","[-0.7031107, 0.30417138, -0.6427403, 0.37694165, -0.27079344, -0.33595857]","[-0.21658964, 0.09254784, 0.004371941, -1.8019749, 0.31763193, 2.2614675, -0.92560977]","[0.15878765, -0.42682093, -0.098258846, -0.9759002, 0.3631441, 0.6878551, 0.074338436]","[0.5819099, -0.11207374, 0.51006985, 3.041098, -0.4578978, 0.58741295, 0.0]","[-0.21658964, 0.09254784, 0.004371941, -1.8019749, 0.31763193, 2.2614675, -0.92560977, 0.0]",1.0,0.0,640 Palo Alto Ave,640 Palo Alto Ave,52ca9b6a,52ca9b6a,"[0.30268735, 0.092129745, 0.4720102, 2.9493191, -0.02438825, 1.725193]","[0.38577297, 0.48818448, 0.26226363, -1.7216249, -0.035487868, -2.7066574]","[0.20430277, -0.38615912, 0.309142, -2.051215, -0.06516303, -0.62929726]",true,37.266666,559,37936,10931807,0
